module	genome_name	db_name	module_name	module_class	module_category	module_subcategory	module_definition	stepwise_module_completeness	stepwise_module_is_complete	pathwise_module_completeness	pathwise_module_is_complete	proportion_unique_enzymes_present	enzymes_unique_to_module	unique_enzymes_hit_counts	enzyme_hits_in_module	gene_caller_ids_in_module	warnings	pathwise_copy_number	stepwise_copy_number	per_step_copy_numbers
M00632	bin1001177	Rothia_sp001808955_mP21Tooth	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01785 K00849 K00965 K01784"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K00849	568	K00849 is present in multiple modules: M00632/M00554	0	0	0,1,0,0
M00552	bin1001177	Rothia_sp001808955_mP21Tooth	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01684 K00883 K01631 K00134 K00927"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00134,K00134	1214,1303	K00134 is present in multiple modules: M00001/M00002/M00003/M00308/M00552/M00165/M00166/M00611/M00612	0	0	0,0,0,2,0
M00129	bin1001177	Rothia_sp001808955_mP21Tooth	Ascorbate biosynthesis, animals, glucose-1P => ascorbate	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K00963 K00012 K00699 K01195 K00002 K01053 K00103"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K00963	1045	K00963 is present in multiple modules: M00129/M00854/M00549	0	0	1,0,0,0,0,0,0
M00114	bin1001177	Rothia_sp001808955_mP21Tooth	Ascorbate biosynthesis, plants, fructose-6P => ascorbate	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01809 K17497 K00966 K10046 K14190 K10047 K17744 K00225"	0.125	False	0.125	False	1.0	K01809	1	K01809	1278	None	0	0	1,0,0,0,0,0,0,0
M00854	bin1001177	Rothia_sp001808955_mP21Tooth	Glycogen biosynthesis, glucose-1P => glycogen/starch	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00963 (K00693+K00750,K16150,K16153,K13679,K20812)),(K00975 (K00703,K13679,K20812)) (K00700,K16149)"	0.0	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00963	1045	K00963 is present in multiple modules: M00129/M00854/M00549	0	0	0,0
M00549	bin1001177	Rothia_sp001808955_mP21Tooth	Nucleotide sugar biosynthesis, glucose => UDP-glucose	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00844,K00845,K25026,K12407,K00886) (K01835,K15779,K15778) (K00963,K12447)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00963	1045	K00963 is present in multiple modules: M00129/M00854/M00549	0	0	0,0,1
M00554	bin1001177	Rothia_sp001808955_mP21Tooth	Nucleotide sugar biosynthesis, galactose => UDP-galactose	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K00849 K00965"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00849	568	K00849 is present in multiple modules: M00632/M00554	0	0	1,0
M00892	bin1001177	Rothia_sp001808955_mP21Tooth	UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00844,K12407,K00845) K01810 K00820 K00621 K01836 K00972"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K01810	225	K01810 is present in multiple modules: M00001/M00004/M00892/M00909	0	0	0,1,0,0,0,0
M00909	bin1001177	Rothia_sp001808955_mP21Tooth	UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00845,K25026) (K01810,K13810,K15916) K00820 K03431 K04042"	0.6	False	0.6	False	1.0	K03431,K04042	1,1	K01810,K03431,K04042	225,271,1281	K01810 is present in multiple modules: M00001/M00004/M00892/M00909	0	0	0,1,0,1,1
M00373	bin1001177	Rothia_sp001808955_mP21Tooth	Ethylmalonyl pathway	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K00626 K00023 K17865 K14446 K14447 K14448 K14449 K08691 K14451 K01965+K01966 K05606 K01847"	0.0	False	0.041666666666666664	False	NA	No enzymes unique to module	NA	K01966	672	K01966 is present in multiple modules: M00373/M00741/M00613	0	0	0,0,0,0,0,0,0,0,0,1,0,0
M00532	bin1001177	Rothia_sp001808955_mP21Tooth	Photorespiration	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K01601-K01602) K19269 K11517 K03781 K14272 K00600 K00830 (K15893,K15919) K15918 K00281+K00605+K00382+K02437"	0.2	False	0.2	False	1.0	K02437	2	K00281,K00382,K00600,K00605,K02437,K02437	530,199,872,388,1198,865	K00600 is present in multiple modules: M00532/M00346/M00140/M00141,K00605 is present in multiple modules: M00532/M00621,K00281 is present in multiple modules: M00532/M00621,K00382 is present in multiple modules: M00307/M00009/M00011/M00532/M00621/M00036/M00032	0	0	0,0,0,0,0,1,0,0,0,1
M00741	bin1001177	Rothia_sp001808955_mP21Tooth	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K01965+K01966,K11263+(K18472,K19312+K22568),K01964+K15036+K15037) K05606 (K01847,K01848+K01849)"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K01966	672	K01966 is present in multiple modules: M00373/M00741/M00613	0	0	1,0,0
M00165	bin1001177	Rothia_sp001808955_mP21Tooth	Reductive pentose phosphate cycle (Calvin cycle)	Pathway modules	Energy metabolism	Carbon fixation	"K00855 (K01601-K01602) K00927 (K05298,K00150,K00134) (K01623,K01624) (K03841,K02446,K11532,K01086) K00615 (K01623,K01624) (K01100,K11532,K01086) K00615 (K01807,K01808)"	0.6363636363636364	False	0.6363636363636364	False	NA	No enzymes unique to module	NA	K00134,K00134,K00615,K01624,K01808,K02446	1214,1303,305,770,636,189	K01624 is present in multiple modules: M00001/M00003/M00165/M00167/M00345/M00344/M00611/M00612,K01808 is present in multiple modules: M00004/M00007/M00165/M00167/M00611/M00612,K00134 is present in multiple modules: M00001/M00002/M00003/M00308/M00552/M00165/M00166/M00611/M00612,K02446 is present in multiple modules: M00003/M00165/M00167/M00611/M00612,K00615 is present in multiple modules: M00004/M00007/M00165/M00167/M00611/M00612	0	0	0,0,0,2,1,1,1,1,0,1,1
M00166	bin1001177	Rothia_sp001808955_mP21Tooth	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P	Pathway modules	Energy metabolism	Carbon fixation	"K00855 (K01601-K01602) K00927 (K05298,K00150,K00134)"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K00134,K00134	1214,1303	K00134 is present in multiple modules: M00001/M00002/M00003/M00308/M00552/M00165/M00166/M00611/M00612	0	0	0,0,0,2
M00167	bin1001177	Rothia_sp001808955_mP21Tooth	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	Pathway modules	Energy metabolism	Carbon fixation	"(K01623,K01624) (K03841,K02446,K11532,K01086) K00615 (K01623,K01624) (K01100,K11532,K01086) K00615 (K01807,K01808)"	0.8571428571428571	True	0.8571428571428571	True	NA	No enzymes unique to module	NA	K00615,K01624,K01808,K02446	305,770,636,189	K01624 is present in multiple modules: M00001/M00003/M00165/M00167/M00345/M00344/M00611/M00612,K01808 is present in multiple modules: M00004/M00007/M00165/M00167/M00611/M00612,K00615 is present in multiple modules: M00004/M00007/M00165/M00167/M00611/M00612,K02446 is present in multiple modules: M00003/M00165/M00167/M00611/M00612	1	0	1,1,1,1,0,1,1
M00173	bin1001177	Rothia_sp001808955_mP21Tooth	Reductive citrate cycle (Arnon-Buchanan cycle)	Pathway modules	Energy metabolism	Carbon fixation	"(K00169+K00170+K00171+K00172,K03737) ((K01007,K01006) K01595,K01959+K01960,K01958) K00024 (K01676,K01679,K01677+K01678) (K00239+K00240-K00241-K00242,K00244+K00245-K00246-K00247,K18556+K18557+K18558+K18559+K18560) (K01902+K01903) (K00174+K00175-K00177-K00176) K00031 (K01681,K01682) (K15230+K15231,K15232+K15233 K15234)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00239,K00240,K00241,K00242,K01902,K01903	286,287,284,285,1285,1284	K00240 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K01903 is present in multiple modules: M00009/M00011/M00173/M00374/M00620/M00614,K01902 is present in multiple modules: M00009/M00011/M00173/M00374/M00620/M00614,K00242 is present in multiple modules: M00009/M00011/M00173/M00149/M00613/M00614,K00241 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K00239 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614	0	0	0,0,0,0,1,1,0,0,0,0
M00376	bin1001177	Rothia_sp001808955_mP21Tooth	3-Hydroxypropionate bi-cycle	Pathway modules	Energy metabolism	Carbon fixation	"(K02160+K01961+K01962+K01963) K14468 K14469 K15052 K05606 (K01847,K01848+K01849) (K14471+K14472) (K00239+K00240+K00241) K01679 K08691 K14449 K14470 K09709"	0.07692307692307693	False	0.07692307692307693	False	NA	No enzymes unique to module	NA	K00239,K00240,K00241	286,287,284	K00240 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K00239 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K00241 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614	0	0	0,0,0,0,0,0,0,1,0,0,0,0,0
M00374	bin1001177	Rothia_sp001808955_mP21Tooth	Dicarboxylate-hydroxybutyrate cycle	Pathway modules	Energy metabolism	Carbon fixation	"(K00169+K00170+K00171+K00172) K01007 K01595 K00024 (K01677+K01678) (K00239+K00240-K00241-K18860) (K01902+K01903) (K15038,K15017) K14465 (K14467,K18861) K14534 K15016 K00626"	0.15384615384615385	False	0.15384615384615385	False	NA	No enzymes unique to module	NA	K00239,K00240,K00241,K01902,K01903	286,287,284,1285,1284	K00240 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K01903 is present in multiple modules: M00009/M00011/M00173/M00374/M00620/M00614,K01902 is present in multiple modules: M00009/M00011/M00173/M00374/M00620/M00614,K00241 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K00239 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614	0	0	0,0,0,0,0,1,1,0,0,0,0,0,0
M00377	bin1001177	Rothia_sp001808955_mP21Tooth	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Pathway modules	Energy metabolism	Carbon fixation	"K00198 (K05299-K15022,K22015+K25123+K25124) K01938 K01491-K01500 K00297-K25007-K25008 K15023 K14138+K00197+K00194"	0.2857142857142857	False	0.2857142857142857	False	NA	No enzymes unique to module	NA	K01491,K01938	1091,184	K01938 is present in multiple modules: M00377/M00140/M00618,K01491 is present in multiple modules: M00377/M00140/M00618	0	0	0,0,1,1,0,0,0
M00579	bin1001177	Rothia_sp001808955_mP21Tooth	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	Pathway modules	Energy metabolism	Carbon fixation	"(K00625,K13788,K15024) K00925"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00925	1262	K00925 is present in multiple modules: M00579/M00357/M00617/M00618	0	0	0,1
M00620	bin1001177	Rothia_sp001808955_mP21Tooth	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Pathway modules	Energy metabolism	Carbon fixation	"(K00169+K00170+K00171+K00172) (K01959+K01960) K00024 (K01677+K01678) (K18209+K18210) (K01902+K01903) (K00174+K00175+K00176+K00177)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01902,K01903	1285,1284	K01902 is present in multiple modules: M00009/M00011/M00173/M00374/M00620/M00614,K01903 is present in multiple modules: M00009/M00011/M00173/M00374/M00620/M00614	0	0	0,0,0,0,0,1,0
M00357	bin1001177	Rothia_sp001808955_mP21Tooth	Methanogenesis, acetate => methane	Pathway modules	Energy metabolism	Methane metabolism	"((K00925 K00625),K01895) (K00193+K00197+K00194) (K00577+K00578+K00579+K00580+K00581-K00582-K00583+K00584) (K00399+K00401+K00402) (K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00925	1262	K00925 is present in multiple modules: M00579/M00357/M00617/M00618	0	0	0,0,0,0,0
M00346	bin1001177	Rothia_sp001808955_mP21Tooth	Formaldehyde assimilation, serine pathway	Pathway modules	Energy metabolism	Methane metabolism	"K00600 K00830 K00018 K11529 K01689 K01595 K00024 K08692+K14067 K08691"	0.2222222222222222	False	0.2222222222222222	False	NA	No enzymes unique to module	NA	K00600,K01689	872,121	K01689 is present in multiple modules: M00001/M00002/M00003/M00346,K00600 is present in multiple modules: M00532/M00346/M00140/M00141	0	0	1,0,0,0,1,0,0,0,0
M00345	bin1001177	Rothia_sp001808955_mP21Tooth	Formaldehyde assimilation, ribulose monophosphate pathway	Pathway modules	Energy metabolism	Methane metabolism	"(((K08093,K13812) K08094),K13831) (K00850,K16370,K21071) K01624"	0.6666666666666666	False	0.6666666666666666	False	NA	No enzymes unique to module	NA	K01624,K21071	770,124	K01624 is present in multiple modules: M00001/M00003/M00165/M00167/M00345/M00344/M00611/M00612,K21071 is present in multiple modules: M00001/M00345	0	0	0,1,1
M00344	bin1001177	Rothia_sp001808955_mP21Tooth	Formaldehyde assimilation, xylulose monophosphate pathway	Pathway modules	Energy metabolism	Methane metabolism	"K17100 K00863 K01624 K03841"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K01624	770	K01624 is present in multiple modules: M00001/M00003/M00165/M00167/M00345/M00344/M00611/M00612	0	0	0,0,1,0
M00530	bin1001177	Rothia_sp001808955_mP21Tooth	Dissimilatory nitrate reduction, nitrate => ammonia	Pathway modules	Energy metabolism	Nitrogen metabolism	"(K00370+K00371+K00374,K02567+K02568) (K00362+K00363,K03385+K15876)"	0.5	False	0.75	True	1.0	K00363	1	K00363,K00370,K00371,K00374	1258,519,534,532	K00371 is present in multiple modules: M00530/M00529/M00804,K00374 is present in multiple modules: M00530/M00529,K00370 is present in multiple modules: M00530/M00529/M00804	0	1	1,1
M00529	bin1001177	Rothia_sp001808955_mP21Tooth	Denitrification, nitrate => nitrogen	Pathway modules	Energy metabolism	Nitrogen metabolism	"(K00370+K00371+K00374,K02567+K02568) (K00368,K15864) (K04561+K02305) K00376"	0.5	False	0.625	False	1.0	K04561	1	K00368,K00370,K00371,K00374,K04561	1122,519,534,532,510	K00370 is present in multiple modules: M00530/M00529/M00804,K00371 is present in multiple modules: M00530/M00529/M00804,K00374 is present in multiple modules: M00530/M00529,K00368 is present in multiple modules: M00529/M00973	0	0	1,1,0,0
M00804	bin1001177	Rothia_sp001808955_mP21Tooth	Complete nitrification, comammox, ammonia => nitrite => nitrate	Pathway modules	Energy metabolism	Nitrogen metabolism	"K10944+K10945+K10946 K10535 K00370+K00371"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00370,K00371	519,534	K00371 is present in multiple modules: M00530/M00529/M00804,K00370 is present in multiple modules: M00530/M00529/M00804	0	0	0,0,1
M00973	bin1001177	Rothia_sp001808955_mP21Tooth	Anammox, nitrite + ammonia => nitrogen	Pathway modules	Energy metabolism	Nitrogen metabolism	"(K00368,K15864) (K20932+K20933+K20934) K20935"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00368	1122	K00368 is present in multiple modules: M00529/M00973	0	0	1,0,0
M00149	bin1001177	Rothia_sp001808955_mP21Tooth	Succinate dehydrogenase, prokaryotes	Pathway modules	Energy metabolism	ATP synthesis	"K00241+(K00242,K18859,K18860)+K00239+K00240"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K00239,K00240,K00241,K00242	286,287,284,285	K00240 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K00239 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K00241 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K00242 is present in multiple modules: M00009/M00011/M00173/M00149/M00613/M00614	1	2	2
M00153	bin1001177	Rothia_sp001808955_mP21Tooth	Cytochrome bd ubiquinol oxidase	Pathway modules	Energy metabolism	ATP synthesis	"K00425+K00426+(K00424,K22501)"	0.0	False	0.6666666666666666	False	1.0	K00425,K00426	1,1	K00425,K00426	791,792	None	0	0	0
M00157	bin1001177	Rothia_sp001808955_mP21Tooth	F-type ATPase, prokaryotes and chloroplasts	Pathway modules	Energy metabolism	ATP synthesis	"K02111+K02112+K02113+K02114+K02115+K02108+K02109+K02110"	0.0	False	0.875	True	1.0	K02108,K02109,K02110,K02112,K02113,K02114,K02115	1,1,1,1,1,1,1	K02108,K02109,K02110,K02112,K02113,K02114,K02115	231,229,230,878,228,877,879	None	0	1	1
M00082	bin1001177	Rothia_sp001808955_mP21Tooth	Fatty acid biosynthesis, initiation	Pathway modules	Lipid metabolism	Fatty acid metabolism	"(K11262,(K02160+K01961,K11263)+(K01962+K01963,K18472)) (K00665,K00667+K00668,K11533,(K00645 (K00648,K18473)))"	0.5	False	0.6666666666666666	False	1.0	K00648	1	K00645,K00648	259,258	K00645 is present in multiple modules: M00082/M00873/M00874	0	0	0,1
M00083	bin1001177	Rothia_sp001808955_mP21Tooth	Fatty acid biosynthesis, elongation	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K00665,(K00667 K00668),K11533,((K00647,K09458) K00059 (K02372,K01716,K16363) (K00208,K02371,K10780,K00209))"	0.0	False	0.25	False	NA	No enzymes unique to module	NA	K00059	1000	K00059 is present in multiple modules: M00083/M00874/M00572	0	0	0
M00873	bin1001177	Rothia_sp001808955_mP21Tooth	Fatty acid biosynthesis in mitochondria, animals	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K18660 K03955+K00645 K09458 K11539+K13370 K22540 K07512"	0.0	False	0.08333333333333333	False	NA	No enzymes unique to module	NA	K00645	259	K00645 is present in multiple modules: M00082/M00873/M00874	0	0	0,1,0,0,0,0
M00874	bin1001177	Rothia_sp001808955_mP21Tooth	Fatty acid biosynthesis in mitochondria, fungi	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K11262 K03955+K00645 K09458 K00059 K22541 K07512"	0.16666666666666666	False	0.25	False	NA	No enzymes unique to module	NA	K00059,K00645	1000,259	K00645 is present in multiple modules: M00082/M00873/M00874,K00059 is present in multiple modules: M00083/M00874/M00572	0	0	0,1,0,1,0,0
M00086	bin1001177	Rothia_sp001808955_mP21Tooth	beta-Oxidation, acyl-CoA synthesis	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K01897,K15013"	1.0	True	1.0	True	1.0	K01897	1	K01897	5	None	1	1	1
M00089	bin1001177	Rothia_sp001808955_mP21Tooth	Triacylglycerol biosynthesis	Pathway modules	Lipid metabolism	Lipid metabolism	"(K00629,K13506,K13507,K00630,K13508) (K00655,K13509,K13523,K19007,K13513,K13517,K13519,K14674,K22831) (K01080,K15728,K18693) (K11155,K11160,K14456,K22848,K22849)"	0.25	False	0.25	False	1.0	K00655	2	K00655,K00655	511,740	None	0	0	0,2,0,0
