module	genome_name	db_name	module_name	module_class	module_category	module_subcategory	module_definition	stepwise_module_completeness	stepwise_module_is_complete	pathwise_module_completeness	pathwise_module_is_complete	proportion_unique_enzymes_present	enzymes_unique_to_module	unique_enzymes_hit_counts	enzyme_hits_in_module	gene_caller_ids_in_module	warnings	pathwise_copy_number	stepwise_copy_number	per_step_copy_numbers
M00028	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Ornithine biosynthesis, glutamate => ornithine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"(K00618,K00619,K14681,K14682,K00620,K22477,K22478) ((K00930,K22478) K00145,K12659) (K00818,K00821) (K01438,K14677,K00620)"	0.75	True	0.8	True	1.0	K00620	1	K00145,K00145,K00620,K00821	1068,527,1069,1332	K00145 is present in multiple modules: M00028/M00845,K00821 is present in multiple modules: M00016/M00028/M00845	1	0	1,0,1,1
M00844	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Arginine biosynthesis, ornithine => arginine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K00611 K01940 (K01755,K14681)"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K00611,K01755,K01940	1741,957,956	K01755 is present in multiple modules: M00844/M00845/M00029,K01940 is present in multiple modules: M00844/M00845/M00029,K00611 is present in multiple modules: M00844/M00029	1	1	1,1,1
M00845	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K22478 K00145 K00821 K09065 K01438 K01940 K01755"	0.5714285714285714	False	0.5714285714285714	False	NA	No enzymes unique to module	NA	K00145,K00145,K00821,K01755,K01940	1068,527,1332,957,956	K00145 is present in multiple modules: M00028/M00845,K00821 is present in multiple modules: M00016/M00028/M00845,K01755 is present in multiple modules: M00844/M00845/M00029,K01940 is present in multiple modules: M00844/M00845/M00029	0	0	0,2,1,0,0,1,1
M00029	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Urea cycle	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K01948 K00611 K01940 (K01755,K14681) K01476"	0.6	False	0.6	False	NA	No enzymes unique to module	NA	K00611,K01755,K01940	1741,957,956	K01755 is present in multiple modules: M00844/M00845/M00029,K01940 is present in multiple modules: M00844/M00845/M00029,K00611 is present in multiple modules: M00844/M00029	0	0	0,1,1,1,0
M00015	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Proline biosynthesis, glutamate => proline	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"((K00931 K00147),K12657) K00286"	1.0	True	1.0	True	1.0	K00147,K00931	1,1	K00147,K00286,K00931	433,2144,432	K00286 is present in multiple modules: M00015/M00972	1	1	1,1
M00972	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Proline metabolism	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K00819 K00286 K00318"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00286	2144	K00286 is present in multiple modules: M00015/M00972	0	0	0,1,0
M00026	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Histidine biosynthesis, PRPP => histidine	Pathway modules	Amino acid metabolism	Histidine metabolism	"(K00765-K02502) (K01523 K01496,K11755,K14152) (K01814,K24017) (K02501+K02500,K01663) ((K01693 K00817 (K04486,K05602,K18649)),(K01089 K00817)) (K00013,K14152)"	0.6666666666666666	False	0.7777777777777778	True	1.0	K00765,K00817,K01496,K01523,K01693,K01814,K02500,K02501,K02502	1,1,1,1,1,1,1,1,1	K00765,K00817,K01496,K01523,K01693,K01814,K02500,K02501,K02502	2164,2162,941,942,838,840,940,839,2163	None	1	0	1,1,1,1,1,0
M00022	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	Pathway modules	Amino acid metabolism	Aromatic amino acid metabolism	"(K01626,K03856,K13853) (((K01735,K13829) ((K03785,K03786) K00014,K13832)),K13830) ((K00891,K13829) (K00800,K24018),K13830) K01736"	0.5	False	0.7142857142857143	False	1.0	K00014,K00800,K01626,K01735,K01736	1,1,2,1,1	K00014,K00800,K01626,K01626,K01735,K01736	428,246,1188,1187,427,426	None	0	0	2,0,0,1
M00023	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Tryptophan biosynthesis, chorismate => tryptophan	Pathway modules	Amino acid metabolism	Aromatic amino acid metabolism	"(((K01657+K01658,K13503,K13501,K01656) K00766),K13497) (((K01817,K24017) (K01656,K01609)),K13498,K13501) (K01695+(K01696,K06001),K01694)"	1.0	True	1.0	True	1.0	K00766,K01609,K01657,K01658,K01695,K01696,K01817	1,1,1,1,1,1,1	K00766,K01609,K01657,K01658,K01695,K01696,K01817	312,313,310,311,2214,2213,2212	None	1	1	1,1,1
M00024	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine	Pathway modules	Amino acid metabolism	Aromatic amino acid metabolism	"((K01850,K04092,K14187,K04093,K04516,K06208,K06209) (K01713,K04518,K05359),K14170) (K00832,K00838)"	0.5	False	0.6666666666666666	False	1.0	K04518	1	K04093,K04518	113,2223	K04093 is present in multiple modules: M00024/M00025	0	0	1,0
M00025	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Tyrosine biosynthesis, chorismate => HPP => tyrosine	Pathway modules	Amino acid metabolism	Aromatic amino acid metabolism	"(((K01850,K04092,K14170,K04093,K04516,K06208,K06209) (K04517,K00211)),K14187) (K00832,K00838)"	0.5	False	0.6666666666666666	False	1.0	K04517	1	K04093,K04517	113,243	K04093 is present in multiple modules: M00024/M00025	0	0	1,0
M00038	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	Pathway modules	Amino acid metabolism	Aromatic amino acid metabolism	"(K00453,K00463) (K01432,K14263,K07130) K00486 K01556 K00452 K03392 (K10217,K23234)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K07130	599	K07130 is present in multiple modules: M00038/M00912	0	0	0,1,0,0,0,0,0
M00118	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Glutathione biosynthesis, glutamate => glutathione	Pathway modules	Amino acid metabolism	Other amino acid metabolism	"(K11204+K11205,K01919) (K21456,K01920)"	0.5	False	0.5	False	1.0	K01919	1	K01919	2233	None	0	0	1,0
M00127	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K03148+K03154 K03151 K03150 K03149 K03147 ((K00941 K00788),K14153,K21219) K00946"	0.14285714285714285	False	0.25	False	NA	No enzymes unique to module	NA	K00788,K03151	1909,1205	K03151 is present in multiple modules: M00127/M00895,K00788 is present in multiple modules: M00127/M00895/M00896/M00899	0	0	0,1,0,0,0,1,0
M00895	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K03148+K03154 K03151 K03153 K03149 K10810 K03147 K00941 K00788 K00946"	0.2222222222222222	False	0.2222222222222222	False	NA	No enzymes unique to module	NA	K00788,K03151	1909,1205	K03151 is present in multiple modules: M00127/M00895,K00788 is present in multiple modules: M00127/M00895/M00896/M00899	0	0	0,1,0,0,0,0,0,1,0
M00896	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K22699 K03147 (K00941 (K00788,K21220),K21219) K00946"	0.0	False	0.2	False	NA	No enzymes unique to module	NA	K00788	1909	K00788 is present in multiple modules: M00127/M00895/M00896/M00899	0	0	0,0,0,0
M00897	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K03146 K03147 K14153 K22911 K00949"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00949	1119	K00949 is present in multiple modules: M00897/M00898	0	0	0,0,0,0,1
M00898	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K03146 K18278 K00877 K14154 -- K00949"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00949	1119	'--' steps are assumed incomplete,K00949 is present in multiple modules: M00897/M00898	0	0	0,0,0,0,0,1
M00899	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Thiamine salvage pathway, HMP/HET => TMP	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00878 ((K00941 K00788),K14153,K21219)"	0.5	False	0.6666666666666666	False	1.0	K00878	1	K00788,K00878	1909,1910	K00788 is present in multiple modules: M00127/M00895/M00896/M00899	0	1	1,1
M00125	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K01497,K14652) (K01498 K00082,K11752) (K22912,K20860,K20861,K20862,K21063,K21064) (K02858,K14652) K00794 K00793 (K20884 K22949,K11753)"	0.2857142857142857	False	0.2857142857142857	False	1.0	K11753,K21064	1,10	K11753,K21064,K21064,K21064,K21064,K21064,K21064,K21064,K21064,K21064,K21064	1295,598,25,561,1869,1820,791,24,500,689,1492	None	0	0	0,0,10,0,0,0,1
M00124	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Pyridoxal-P biosynthesis, erythrose-4P => pyridoxal-P	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K03472 K03473 K00831 K00097 K03474 K00275"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00831	31	K00831 is present in multiple modules: M00020/M00124	0	0	0,0,1,0,0,0
M00916	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Pyridoxal-P biosynthesis, R5P + glyceraldehyde-3P + glutamine => pyridoxal-P	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K06215+K08681"	1.0	True	1.0	True	1.0	K06215,K08681	1,1	K06215,K08681	553,554	None	1	1	1
M00115	S_sp000187445_Map27_006	S_sp000187445_Map27_006	NAD biosynthesis, aspartate => quinolinate => NAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00278,K06989) K03517 K00767 (K00969,K06210) (K01916,K01950)"	0.6	False	0.6	False	NA	No enzymes unique to module	NA	K00767,K00969,K01916	225,2119,1003	K00767 is present in multiple modules: M00115/M00912,K01916 is present in multiple modules: M00115/M00912,K00969 is present in multiple modules: M00115/M00912	0	0	0,0,1,1,1
M00912	S_sp000187445_Map27_006	S_sp000187445_Map27_006	NAD biosynthesis, tryptophan => quinolinate => NAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00453,K00463) (K01432,K14263,K07130) K00486 K01556 K00452 K00767 (K00969,K06210) (K01916,K01950)"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00767,K00969,K01916,K07130	225,2119,1003,599	K00767 is present in multiple modules: M00115/M00912,K07130 is present in multiple modules: M00038/M00912,K01916 is present in multiple modules: M00115/M00912,K00969 is present in multiple modules: M00115/M00912	0	0	0,1,0,0,0,1,1,1
M00119	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00826 K00606 K00077 K01579 (K01918,K13799)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00826	91	K00826 is present in multiple modules: M00019/M00570/M00036/M00119	0	0	1,0,0,0,0
M00120	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Coenzyme A biosynthesis, pantothenate => CoA	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00867,K03525,K01947,K09680) ((K01922,K21977) K01598,K13038) (K02318,(K00954,K02201) K00859)"	0.6666666666666666	False	0.8	True	1.0	K00867,K00954,K01598,K21977	1,1,1,1	K00867,K00954,K01598,K21977	68,494,441,442	None	1	0	1,1,0
M00572	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K02169 (K00647,K09458) K00059 K02372 K00208 (K02170,K09789,K19560,K19561)"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00059,K02372,K09458	2076,2073,2075	K02372 is present in multiple modules: M00083/M00572,K09458 is present in multiple modules: M00083/M00873/M00874/M00572,K00059 is present in multiple modules: M00083/M00874/M00572	0	0	0,1,1,1,0,0
M00126	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Tetrahydrofolate biosynthesis, GTP => THF	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K01495,K09007,K22391) (K01077,K01113,(K08310,K19965)) ((K13939,(K13940,K01633 K00950) K00796),(K01633 K13941)) (K11754,K20457) (K00287,K13998)"	0.8	True	0.8571428571428571	True	1.0	K00796,K00950,K22391	2,1,1	K00287,K00796,K00796,K00950,K01495,K01633,K11754,K11754,K22391	1983,1556,2031,143,2030,144,1202,2028,1221	K01495 is present in multiple modules: M00126/M00841/M00842/M00843,K00287 is present in multiple modules: M00126/M00840,K11754 is present in multiple modules: M00126/M00841,K01633 is present in multiple modules: M00126/M00840	1	0	2,0,1,2,1
M00840	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K14652 K22100 -- K01633 K13941 K22099 K00287"	0.2857142857142857	False	0.2857142857142857	False	NA	No enzymes unique to module	NA	K00287,K01633	1983,144	'--' steps are assumed incomplete,K00287 is present in multiple modules: M00126/M00840,K01633 is present in multiple modules: M00126/M00840	0	0	0,0,0,1,0,0,1
M00841	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01495 K22101 K13941 K11754 K13998"	0.4	False	0.4	False	NA	No enzymes unique to module	NA	K01495,K11754,K11754	2030,1202,2028	K01495 is present in multiple modules: M00126/M00841/M00842/M00843,K11754 is present in multiple modules: M00126/M00841	0	0	1,0,0,2,0
M00842	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Tetrahydrobiopterin biosynthesis, GTP => BH4	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01495 K01737 K00072"	0.6666666666666666	False	0.6666666666666666	False	NA	No enzymes unique to module	NA	K01495,K01737	2030,1839	K01495 is present in multiple modules: M00126/M00841/M00842/M00843,K01737 is present in multiple modules: M00842/M00843	0	0	1,1,0
M00843	S_sp000187445_Map27_006	S_sp000187445_Map27_006	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01495 K01737 K17745"	0.6666666666666666	False	0.6666666666666666	False	NA	No enzymes unique to module	NA	K01495,K01737	2030,1839	K01495 is present in multiple modules: M00126/M00841/M00842/M00843,K01737 is present in multiple modules: M00842/M00843	0	0	1,1,0
M00140	S_sp000187445_Map27_006	S_sp000187445_Map27_006	C1-unit interconversion, prokaryotes	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00600 (K01491,(K00300 K01500)) K01938"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K00600,K01491,K01938	541,375,443	K01938 is present in multiple modules: M00377/M00140/M00618,K00600 is present in multiple modules: M00532/M00346/M00140/M00141,K01491 is present in multiple modules: M00377/M00140/M00618	1	1	1,1,1
M00141	S_sp000187445_Map27_006	S_sp000187445_Map27_006	C1-unit interconversion, eukaryotes	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00600 (K00288,(K13403 K13402))"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00600	541	K00600 is present in multiple modules: M00532/M00346/M00140/M00141	0	0	1,0
M00868	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Heme biosynthesis, animals and fungi, glycine => heme	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00643 K01698 K01749 K01719 K01599 K00228 K00231 K01772"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K01599,K01772	1798,1250	K01772 is present in multiple modules: M00868/M00121/M00926,K01599 is present in multiple modules: M00868/M00121/M00926	0	0	0,0,0,0,1,0,0,1
M00121	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Heme biosynthesis, plants and bacteria, glutamate => heme	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01885 K02492 K01845 K01698 K01749 (K01719,K13542,K13543) K01599 (K00228,K02495) (K00230,K00231,K08973) K01772"	0.4	False	0.4	False	1.0	K01885,K02495	1,1	K01599,K01772,K01885,K02495	1798,1250,950,212	K01772 is present in multiple modules: M00868/M00121/M00926,K01599 is present in multiple modules: M00868/M00121/M00926	0	0	1,0,0,0,0,0,1,1,0,1
M00926	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K02492 K01845 K01698 K01749 (K01719,K13542) K01599 K00231 K01772 K00435"	0.2222222222222222	False	0.2222222222222222	False	NA	No enzymes unique to module	NA	K01599,K01772	1798,1250	K01772 is present in multiple modules: M00868/M00121/M00926,K01599 is present in multiple modules: M00868/M00121/M00926	0	0	0,0,0,0,0,1,0,1,0
M00117	S_sp000187445_Map27_006	S_sp000187445_Map27_006	Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K03181,K18240) K03179 (K03182+K03186) K18800 K00568 K03185 K03183 (K03184,K06134) K00568"	0.2222222222222222	False	0.2222222222222222	False	1.0	K00568	1	K00568	367	None	0	0	0,0,0,0,1,0,0,0,1
M00095	S_sp000187445_Map27_006	S_sp000187445_Map27_006	C5 isoprenoid biosynthesis, mevalonate pathway	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K00626 K01641 K00021 K00869 (K00938,K13273) K01597 K01823"	0.7142857142857143	False	0.7142857142857143	False	1.0	K00938,K01597	1,1	K00869,K00938,K01597,K01641,K01823	1684,924,923,1985,1486	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367,K00869 is present in multiple modules: M00095/M00849,K01641 is present in multiple modules: M00088/M00095/M00849	0	0	0,1,0,1,1,1,1
M00849	S_sp000187445_Map27_006	S_sp000187445_Map27_006	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K00626 K01641 (K00021,K00054) ((K00869 (K17942,(K25517+K09128 K25518+K03186))),(K18689 K18690 K22813)) K06981 K01823"	0.5	False	0.5714285714285714	False	1.0	K00054	1	K00054,K00869,K01641,K01823	680,1684,1985,1486	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367,K00869 is present in multiple modules: M00095/M00849,K01641 is present in multiple modules: M00088/M00095/M00849	0	0	0,1,1,0,0,1
