Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/785/515/GCF_000785515.1_genomic.fna.gz	2.1630	2.0192	98.96	24.955	NA-NA	HIGH	NA-NA	18	17.705	6753/9341	98.96	88	NZ_CP009913.1 Streptococcus salivarius strain NCTC 8618 chromosome, complete genome
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/001/078/375/GCF_001078375.1_genomic.fna.gz	2.1630	1.9937	98.44	24.955	NA-NA	HIGH	NA-NA	18	17.264	5706/9277	98.44	1248	NZ_DF967922.1 Veillonella tobetsuensis strain ATCC BAA-2400, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/009/728/485/GCF_009728485.1_genomic.fna.gz	2.0428	2.4552	98.42	23.568	NA-NA	HIGH	NA-NA	17	15.918	7432/12166	98.42	551	NZ_VVIQ01000010.1 Prevotella vespertina strain A2879 NODE_10_length_95728_cov_94.495633, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/015/546/995/GCF_015546995.1_genomic.fna.gz	2.0428	1.4971	98.79	23.568	NA-NA	HIGH	NA-NA	17	16.404	5062/7392	98.79	166	NZ_JADMUH010000010.1 Streptococcus infantis strain D6t1_180914_B1 NODE_10_length_64276_cov_32.8629, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/144/405/GCF_000144405.1_genomic.fna.gz	14.5400	19.6469	98.74	167.750	NA-NA	HIGH	NA-NA	121	101.607	9100/13473	98.74	336	NC_014370.1 Prevotella melaninogenica ATCC 25845 chromosome I, complete sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/916/050/095/GCA_916050095.1_genomic.fna.gz	1.9226	0.7047	98.66	22.182	NA-NA	HIGH	NA-NA	16	17.231	2484/3772	98.66	0	CAJZJP010000001.1 MAG TPA_asm: uncultured Atopobium sp. isolate ERR2764805_bin.6_metaWRAP_v1.1_MAG genome assembly, contig: ERZ1674072.94, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/018/376/005/GCA_018376005.1_genomic.fna.gz	1.8079	1.0582	97.32	20.858	NA-NA	HIGH	NA-NA	14	15.045	2472/5733	97.32	1192	JAHACE010000008.1 MAG: Atopobium sp. isolate L3_069_073G1_dasL3_069_073G1_maxbin2.maxbin.025sta_sub L3_069_073G1_scaffold_1003, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/002/094/975/GCF_002094975.1_genomic.fna.gz	1.7864	1.7724	96.96	20.610	NA-NA	HIGH	NA-NA	14	14.866	3739/9734	96.96	3262	NZ_CP015283.1 Streptococcus salivarius strain ATCC 25975 chromosome, complete genome
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/958/349/165/GCA_958349165.1_genomic.fna.gz	1.6332	1.4544	97.65	18.843	NA-NA	HIGH	NA-NA	13	13.591	4291/8956	97.65	1640	CATWCG010000001.1 MAG TPA_asm: uncultured Actinomyces sp. isolate ERR10960912_bin.4_MetaWRAP_v1.3_MAG genome assembly, contig: ERZ18534468.206, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/239/695/GCF_000239695.1_genomic.fna.gz	1.5245	1.4341	97.97	17.588	NA-NA	HIGH	NA-NA	13	12.687	4942/9343	97.97	135	NZ_JH470338.1 Actinomyces graevenitzii C83 supercont1.1, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/009/738/225/GCF_009738225.1_genomic.fna.gz	1.5075	1.5707	96.15	17.392	NA-NA	HIGH	NA-NA	12	12.545	3025/10219	96.15	3744	NZ_CP018187.1 Streptococcus salivarius strain ICDC2 chromosome, complete genome
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/564/995/GCF_000564995.1_genomic.fna.gz	1.4864	0.9871	96.07	17.149	NA-NA	HIGH	NA-NA	12	12.370	1897/6564	96.07	2288	NZ_JDFH01000001.1 Atopobium sp. ICM42b ctg7180000004937, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/007/845/355/GCA_007845355.1_genomic.fna.gz	1.4437	0.3916	98.53	16.656	NA-NA	HIGH	NA-NA	11	12.014	1708/2706	98.53	3	SDRQ01000010.1 TM7 phylum sp. oral taxon 352 strain TM7_HOT_352-SAG3 352SAG3_NODE_10_26, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/915/063/485/GCA_915063485.1_genomic.fna.gz	1.3868	1.1344	95.74	16.000	NA-NA	HIGH	NA-NA	11	11.541	2117/8163	95.74	2187	CAJZDJ010000001.1 MAG TPA_asm: uncultured Actinomyces sp. isolate SRR2037089_bin.11_metaWRAP_v1.1_MAG genome assembly, contig: NODE_37_length_57531_cov_11.054962, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/000/613/925/GCA_000613925.1_genomic.fna.gz	1.3513	1.7000	99.35	15.590	NA-NA	HIGH	NA-NA	12	11.245	10462/12791	99.35	0	BAJX01000055.1 Prevotella histicola JCM 15637 = DNF00424 DNA, contig: JCM15637.contig00055, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/565/075/GCF_000565075.1_genomic.fna.gz	1.2352	0.8452	95.16	14.250	NA-NA	HIGH	NA-NA	9	10.279	1491/6944	95.16	2868	NZ_JDFG01000001.1 Atopobium sp. BS2 ctg7180000004858, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/023/110/115/GCF_023110115.1_genomic.fna.gz	1.0832	0.8299	96.79	12.497	NA-NA	HIGH	NA-NA	9	9.014	2815/7733	96.79	2554	NZ_JALDVP010000010.1 Streptococcus sp. oral taxon 431 strain S05 NODE_10_length_23192_cov_50.135195, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/013/394/695/GCF_013394695.1_genomic.fna.gz	1.0169	0.7658	97.57	11.732	NA-NA	HIGH	NA-NA	8	8.462	3400/7296	97.57	1680	NZ_CP058258.1 Streptococcus sp. oral taxon 061 strain F0704 chromosome, complete genome
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/180/035/GCF_000180035.1_genomic.fna.gz	0.9589	0.8385	99.12	11.063	NA-NA	HIGH	NA-NA	7	7.980	6569/8635	99.12	0	NZ_AEKM01000016.1 Streptococcus parasanguinis F0405 ctg1126926831355, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/916/438/195/GCA_916438195.1_genomic.fna.gz	0.9439	0.7845	98.16	10.890	NA-NA	HIGH	NA-NA	8	7.855	4523/8052	98.16	130	CAKAEQ010000001.1 MAG TPA_asm: uncultured Prevotellaceae bacterium isolate DRR214961_bin.6_metaWRAP_v1.1_MAG genome assembly, contig: BNJU01005659, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/001/189/495/GCA_001189495.1_genomic.fna.gz	0.9415	0.6984	98.14	10.862	NA-NA	HIGH	NA-NA	8	7.835	4096/7341	98.14	55	CP012068.1 Eubacterium sulci ATCC 35585, complete genome
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/900/128/465/GCF_900128465.1_genomic.fna.gz	0.9095	0.8922	99.26	10.493	NA-NA	HIGH	NA-NA	7	7.569	7120/8950	99.26	0	NZ_LT635862.1 Actinomyces bouchesdurhonensis strain Marseille-P2825T, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/915/070/155/GCA_915070155.1_genomic.fna.gz	0.8977	0.2460	95.37	10.357	NA-NA	HIGH	NA-NA	6	7.471	652/2831	95.37	989	CAJZFK010000001.1 TPA_asm: uncultured Candidatus Saccharibacteria bacterium isolate SRR2037088_bin.10_metaWRAP_v1.1_MAG genome assembly, contig: NODE_15_length_34625_cov_4.866532, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/001/074/155/GCF_001074155.1_genomic.fna.gz	0.8946	0.6762	95.20	10.321	NA-NA	HIGH	NA-NA	7	7.445	1637/7515	95.20	3564	NZ_JUUZ01000016.1 Streptococcus pseudopneumoniae strain 74_SPSE 102_2370_37597, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/900/555/425/GCA_900555425.1_genomic.fna.gz	0.8841	0.2356	96.86	10.200	NA-NA	HIGH	NA-NA	6	7.357	1024/2749	96.86	589	UNSM01000001.1 Candidatus Saccharibacteria bacterium isolate UMGS1831 genome assembly, contig: NODE_586_length_37951_cov_4.088321, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/905/369/775/GCA_905369775.1_genomic.fna.gz	0.8636	0.8896	98.83	9.964	NA-NA	HIGH	NA-NA	6	7.187	7232/10419	98.83	5	CAJPJR010000001.1 MAG: Prevotellaceae bacterium UBA1746 isolate DRR046098-mag-bin.1 genome assembly, contig: DRR046098-mag-bin.1_4, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/014/931/275/GCF_014931275.1_genomic.fna.gz	0.8527	0.7339	98.83	9.837	NA-NA	HIGH	NA-NA	6	7.096	5938/8540	98.83	1	NZ_CP063110.1 Haemophilus parainfluenzae strain M1C160_1 chromosome, complete genome
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/943/193/075/GCF_943193075.1_genomic.fna.gz	0.8513	0.7519	96.67	9.822	NA-NA	HIGH	NA-NA	6	7.085	3130/8935	96.67	2914	NZ_CALPCT010000001.1 Streptococcus caecimuris strain DSM 110150 NODE_1_length_176179_cov_45.772331, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/900/554/555/GCA_900554555.1_genomic.fna.gz	0.7862	0.3626	99.06	9.071	NA-NA	HIGH	NA-NA	5	6.543	3505/4695	99.06	1	USIC01000001.1 uncultured Solobacterium sp. isolate UMGS1737 genome assembly, contig: NODE_2118_length_17077_cov_3.972059, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/002/959/915/GCF_002959915.1_genomic.fna.gz	0.7740	0.6725	98.88	8.929	NA-NA	HIGH	NA-NA	6	6.441	6097/8644	98.88	427	NZ_PPDE01000010.1 Veillonella atypica KON strain ATCC 17744 Contig_10_len_79726, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/015/257/125/GCA_015257125.1_genomic.fna.gz	0.7245	0.7236	97.51	8.359	NA-NA	HIGH	NA-NA	6	6.029	4653/10153	97.51	465	JABZKU010000014.1 MAG: Prevotellaceae bacterium isolate JCVI_44_bin.38 NODE_101_length_54424_cov_26.290625, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/002/998/925/GCF_002998925.1_genomic.fna.gz	0.7163	0.5547	98.20	8.264	NA-NA	HIGH	NA-NA	5	5.961	4416/7753	98.20	30	NZ_CP027228.1 Mogibacterium diversum strain CCUG 47132 chromosome, complete genome
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/002/096/755/GCF_002096755.1_genomic.fna.gz	0.6998	0.6140	98.24	8.074	NA-NA	HIGH	NA-NA	5	5.824	5084/8803	98.24	599	NZ_NCVF01000026.1 Streptococcus mitis strain RH_50275_09 s_mitis_RH_50275_09_ID_1, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/916/438/365/GCA_916438365.1_genomic.fna.gz	0.6843	0.6210	97.93	7.894	NA-NA	HIGH	NA-NA	5	5.694	4386/8395	97.93	1301	CAKAEY010000001.1 MAG TPA_asm: uncultured Sanguibacter sp. isolate DRR214962_bin.2_metaWRAP_v1.1_MAG genome assembly, contig: BNJV01000374, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/002/959/775/GCF_002959775.1_genomic.fna.gz	0.6724	0.6272	97.88	7.757	NA-NA	HIGH	NA-NA	6	5.595	4739/9222	97.88	1433	NZ_PPCX01000010.1 Veillonella rogosae JCM 15642 Contig_10_len_561265, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/902/373/545/GCF_902373545.1_genomic.fna.gz	0.6543	0.6559	98.82	7.549	NA-NA	HIGH	NA-NA	5	5.445	7010/10116	98.82	365	NZ_CABKMZ010000001.1 Uncultured Actinomyces sp. isolate MGYG-HGUT-01285, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/916/438/765/GCA_916438765.1_genomic.fna.gz	0.6430	0.4772	98.53	7.418	NA-NA	HIGH	NA-NA	5	5.351	4555/7219	98.53	34	CAKAHB010000001.1 MAG TPA_asm: uncultured Granulicatella sp. isolate DRR214961_bin.31_metaWRAP_v1.1_MAG genome assembly, contig: BNJU01000113, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/937/895/985/GCA_937895985.1_genomic.fna.gz	0.6324	0.5362	98.24	7.296	NA-NA	HIGH	NA-NA	4	5.263	5056/8781	98.24	1028	CALBKL010000001.1 MAG TPA_asm: uncultured Solobacterium sp. isolate SRR1952462_bin.1_CONCOCT_v1.1_MAG genome assembly, contig: ERZ1033795.2653, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/927/911/475/GCA_927911475.1_genomic.fna.gz	0.5915	0.3965	96.69	6.825	NA-NA	HIGH	NA-NA	4	4.923	2422/6887	96.69	2310	CAKMPP010000001.1 MAG TPA_asm: uncultured Solobacterium sp. isolate ERR3827267_bin.6_metaWRAP_v1.1_MAG genome assembly, contig: ERZ4768125.373, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/019/429/565/GCF_019429565.1_genomic.fna.gz	0.5900	0.5917	98.53	6.807	NA-NA	HIGH	NA-NA	4	4.910	6216/9841	98.53	674	NZ_JAHXSA010000001.1 Schaalia sp. ORNL0103 Contig1, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/018/141/845/GCA_018141845.1_genomic.fna.gz	0.5805	0.5551	99.00	6.697	NA-NA	HIGH	NA-NA	5	4.831	6697/9150	99.00	3	CP073340.1 Lachnospiraceae bacterium oral taxon 096 strain F0428 chromosome
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/900/756/155/GCA_900756155.1_genomic.fna.gz	0.5778	0.4742	97.12	6.666	NA-NA	HIGH	NA-NA	4	4.808	3393/8403	97.12	2134	CAAEJV010000001.1 MAG TPA_asm: Pasteurellaceae bacterium, isolate HGM20799, WGS project CAAEJV010000000 data, contig: ERS473369_3_k99_66, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/900/550/455/GCA_900550455.1_genomic.fna.gz	0.5776	0.3021	98.49	6.663	NA-NA	HIGH	NA-NA	5	4.806	3259/5229	98.49	23	URSE01000001.1 uncultured Veillonella sp. isolate UMGS1291 genome assembly, contig: NODE_115_length_77701_cov_4.559771, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/165/735/GCF_000165735.1_genomic.fna.gz	0.5519	0.4156	98.86	6.367	NA-NA	HIGH	NA-NA	4	4.593	5356/7641	98.86	10	NZ_GL538175.1 Megasphaera micronuciformis F0359 Scfld5, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/934/202/095/GCA_934202095.1_genomic.fna.gz	0.5467	0.3311	96.88	6.308	NA-NA	HIGH	NA-NA	4	4.550	2332/6223	96.88	1159	CAKPXN010000001.1 MAG: uncultured Veillonella sp. isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-E-H_K_24_1920.193 genome assembly, contig: Hadza_MoBio_hadza-E-H_K_24_1920__NODE_329_length_145335_cov_10.105770, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/015/256/775/GCF_015256775.1_genomic.fna.gz	0.5195	0.4012	95.84	5.993	NA-NA	HIGH	NA-NA	3	4.323	2094/7827	95.84	3158	NZ_JABZLM010000040.1 MAG: Solobacterium sp. isolate JCVI_23_bin.4 NODE_1071_length_13431_cov_9.245739, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/900/095/845/GCF_900095845.1_genomic.fna.gz	0.5116	0.4201	95.86	5.903	NA-NA	HIGH	NA-NA	3	4.258	2150/7975	95.86	2681	NZ_FMIX01000004.1 Streptococcus timonensis strain Marseille-P2915, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/001/815/355/GCF_001815355.1_genomic.fna.gz	0.4963	0.4031	95.87	5.726	NA-NA	HIGH	NA-NA	3	4.130	2244/8284	95.87	3105	NZ_KV820351.1 Haemophilus sp. HMSC068C11 Scaffold0, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/164/675/GCF_000164675.2_genomic.fna.gz	0.4881	0.4483	96.41	5.631	NA-NA	HIGH	NA-NA	3	4.062	2965/9218	96.41	3159	NC_015678.1 Streptococcus parasanguinis ATCC 15912, complete sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/613/445/GCF_000613445.1_genomic.fna.gz	0.4872	0.7252	98.34	5.621	NA-NA	HIGH	NA-NA	4	4.055	9039/15195	98.34	240	NZ_BAIZ01000142.1 Prevotella shahii DSM 15611 = JCM 12083, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/900/759/325/GCF_900759325.1_genomic.fna.gz	0.4779	0.3508	98.56	5.514	NA-NA	HIGH	NA-NA	4	3.977	4667/7316	98.56	13	NZ_CAAEUW010000001.1 MAG: uncultured Peptostreptococcus sp. isolate HGM13558, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/001/058/355/GCA_001058355.1_genomic.fna.gz	0.4666	0.3671	95.33	5.383	NA-NA	HIGH	NA-NA	3	3.883	1784/7853	95.33	2812	JUUF01000001.1 Carnobacterium maltaromaticum strain 757_CMAL 0_1290_54594, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/916/049/935/GCA_916049935.1_genomic.fna.gz	0.4640	0.2199	96.26	5.353	NA-NA	HIGH	NA-NA	3	3.862	1437/4685	96.26	1462	CAJZJI010000001.1 MAG TPA_asm: uncultured Streptococcus sp. isolate ERR2764930_bin.5_metaWRAP_v1.1_MAG genome assembly, contig: ERZ1674141.147, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/185/845/GCF_000185845.1_genomic.fna.gz	0.4533	0.6331	98.36	5.230	NA-NA	HIGH	NA-NA	3	3.772	8124/13546	98.36	276	NZ_GL629647.1 Prevotella salivae DSM 15606 SCAFFOLD1, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/019/448/275/GCF_019448275.1_genomic.fna.gz	0.4439	0.3838	97.02	5.122	NA-NA	HIGH	NA-NA	3	3.694	3366/8602	97.02	1949	NZ_JAHXBZ010000001.1 Streptococcus humanilactis strain IMAU99125 IMAU99125, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/009/496/085/GCF_009496085.1_genomic.fna.gz	0.4270	0.3919	96.21	4.926	NA-NA	HIGH	NA-NA	3	3.553	2720/9024	96.21	2660	NZ_WIJN01000100.1 Streptococcus mitis strain SM13 NODE_100_length_642_cov_0.945631, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/379/965/GCF_000379965.1_genomic.fna.gz	0.3980	0.4499	97.78	4.592	NA-NA	HIGH	NA-NA	3	3.312	5667/11352	97.78	305	NZ_KB904327.1 Prevotella nanceiensis DSM 19126 = JCM 15639 strain DSM 19126 A3GMDRAFT_scaffold_0.1, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/001/553/345/GCF_001553345.1_genomic.fna.gz	0.3101	0.2201	97.95	3.577	97.89-98.22	2.580	1.89-2.67	2	2.698	3515/7187	97.72	44	NZ_KQ960746.1 Veillonella sp. DNF00869 Scaffold1, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/758/755/GCF_000758755.1_genomic.fna.gz	0.2178	0.1943	98.10	2.513	97.99-98.16	1.813	1.71-1.96	2	2.698	4157/8923	97.57	133	NZ_JRMV01000001.1 Actinomyces sp. S6-Spd3 contig001, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/018/375/675/GCA_018375675.1_genomic.fna.gz	0.2141	0.2095	97.17	2.471	97.09-97.28	1.782	1.64-1.91	2	2.940	3419/9746	96.68	3014	JAHACW010000023.1 MAG: Actinomyces sp. isolate L2_047_000G1_dasL2_047_000G1_concoct_43 L2_047_000G1_scaffold_1006, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/015/259/235/GCA_015259235.1_genomic.fna.gz	0.1979	0.2022	98.02	2.284	97.93-98.10	1.647	1.56-1.77	2	2.218	4492/10219	97.38	35	JABZGM010000100.1 MAG: Alloprevotella sp. isolate JCVI_44_bin.23 NODE_100_length_7555_cov_4.890211, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/242/235/GCF_000242235.1_genomic.fna.gz	0.1776	0.1753	97.54	2.049	97.44-97.67	1.478	1.36-1.56	2	2.487	3594/9980	96.76	494	NZ_JH590861.1 Stomatobaculum longum strain ACC2 supercont1.1, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/004/785/935/GCF_004785935.1_genomic.fna.gz	0.1756	0.1618	98.45	2.026	98.34-98.53	1.462	1.39-1.57	2	2.514	4495/9299	97.68	712	NZ_SRRP01000001.1 Streptococcus rubneri strain DSM 26920 contig1, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/003/862/485/GCF_003862485.1_genomic.fna.gz	0.1698	0.2029	96.84	1.959	96.73-96.97	1.413	1.29-1.51	2	2.774	3321/11738	96.01	2697	NZ_RRCM01000001.1 Lachnoanaerobaculum orale strain DSM 24553 DSM24553_1, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/015/265/235/GCF_015265235.1_genomic.fna.gz	0.1693	0.1629	98.61	1.954	98.50-98.68	1.409	1.35-1.51	2	2.252	4776/9635	97.76	7	NZ_JABZYJ010000100.1 MAG: Selenomonas sp. isolate JCVI_3_bin.2 NODE_100_length_7104_cov_2.836915, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/013/333/285/GCA_013333285.2_genomic.fna.gz	0.1609	0.1805	98.58	1.857	98.48-98.66	1.339	1.27-1.41	2	2.113	5517/11490	97.66	265	JABCPF020000001.1 MAG: Prevotella sp. isolate T-B-M_MAG_00006 ORAL_M-T_MAG_00006-c_000000021571, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/014/647/755/GCF_014647755.1_genomic.fna.gz	0.1572	0.1453	98.36	1.814	98.24-98.47	1.308	1.22-1.39	2	2.120	4130/9350	97.40	5	NZ_BMPU01000001.1 Porphyromonas pasteri strain JCM 30531 sequence1, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/015/257/795/GCA_015257795.3_genomic.fna.gz	0.1550	0.0439	97.85	1.788	97.65-98.12	1.290	1.12-1.48	2	2.071	1078/2884	96.88	19	CP072208.2 MAG: Candidatus Nanogingivalaceae bacterium isolate JCVI_27_bin.3 chromosome, complete genome
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/238/055/GCF_000238055.2_genomic.fna.gz	0.1534	0.1617	98.54	1.770	98.45-98.64	1.277	1.21-1.33	2	1.941	4881/10543	97.55	44	NZ_KE148312.1 Oribacterium parvum ACB1 acqcx-supercont2.1, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/018/128/225/GCF_018128225.1_genomic.fna.gz	0.1503	0.1393	99.16	1.734	99.03-99.30	1.251	1.14-1.33	2	3.353	4902/8802	98.13	0	NZ_CP072377.1 Leptotrichia sp. oral taxon 218 strain F0707 chromosome, complete genome
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCA/001/914/055/GCA_001914055.1_genomic.fna.gz	0.1457	0.1171	95.36	1.681	95.11-95.59	1.213	1.07-1.39	2	3.314	1328/8106	94.33	3838	MKXX01000001.1 MAG: Haemophilus parainfluenzae isolate 0123Y_40_43 0123Y_scaffold_10, whole genome shotgun sequence
AIMSfeas_1001585+73325_METAG	gtdb_genomes_reps_r220/database/GCF/001/073/085/GCF_001073085.1_genomic.fna.gz	0.1441	0.1288	95.57	1.663	95.35-95.70	1.199	1.11-1.36	2	2.608	1558/8833	94.56	3616	NZ_JVFV01000003.1 Streptococcus pseudopneumoniae strain 469_SPSE 117_23631_363617, whole genome shotgun sequence, ribosomal protein l21 leader region
